Found 3188 unique RGB values that are not white, green, or black:
1450. RGB(np.uint8(234), np.uint8(177), np.uint8(121)) - appears      2 times
1451. RGB(np.uint8(222), np.uint8(171), np.uint8(115)) - appears      2 times
1452. RGB(np.uint8(225), np.uint8(167), np.uint8(119)) - appears      2 times
1453. RGB(np.uint8(223), np.uint8(173), np.uint8(122)) - appears      2 times
1454. RGB(np.uint8(221), np.uint8(169), np.uint8(121)) - appears      2 times
1455. RGB(np.uint8(223), np.uint8(168), np.uint8(121)) - appears      2 times
1456. RGB(np.uint8(225), np.uint8(167), np.uint8(121)) - appears      2 times
1457. RGB(np.uint8(240), np.uint8(181), np.uint8(123)) - appears      2 times
1458. RGB(np.uint8(220), np.uint8(165), np.uint8(119)) - appears      2 times
1459. RGB(np.uint8(215), np.uint8(168), np.uint8(122)) - appears      2 times
1460. RGB(np.uint8(245), np.uint8(185), np.uint8(125)) - appears      2 times
1461. RGB(np.uint8(227), np.uint8(170), np.uint8(114)) - appears      2 times
1462. RGB(np.uint8(225), np.uint8(168), np.uint8(112)) - appears      2 times
1463. RGB(np.uint8(168), np.uint8(145), np.uint8(109)) - appears      2 times
1464. RGB(np.uint8(217), np.uint8(176), np.uint8(128)) - appears      2 times
1465. RGB(np.uint8(230), np.uint8(173), np.uint8(117)) - appears      2 times
1466. RGB(np.uint8(216), np.uint8(169), np.uint8(127)) - appears      2 times
1467. RGB(np.uint8(251), np.uint8(188), np.uint8(129)) - appears      2 times
1468. RGB(np.uint8(218), np.uint8(176), np.uint8(128)) - appears      2 times
1469. RGB(np.uint8(173), np.uint8(138), np.uint8(106)) - appears      2 times
1470. RGB(np.uint8(212), np.uint8(168), np.uint8(131)) - appears      2 times
1471. RGB(np.uint8(228), np.uint8(167), np.uint8(112)) - appears      2 times
1472. RGB(np.uint8(131), np.uint8(105), np.uint8(72)) - appears      2 times
1473. RGB(np.uint8(217), np.uint8(172), np.uint8(115)) - appears      2 times
1474. RGB(np.uint8(237), np.uint8(178), np.uint8(118)) - appears      2 times
1475. RGB(np.uint8(218), np.uint8(172), np.uint8(112)) - appears      2 times
1476. RGB(np.uint8(208), np.uint8(171), np.uint8(136)) - appears      2 times
1477. RGB(np.uint8(230), np.uint8(175), np.uint8(118)) - appears      2 times
1478. RGB(np.uint8(220), np.uint8(172), np.uint8(110)) - appears      2 times
1479. RGB(np.uint8(104), np.uint8(69), np.uint8(37)) - appears      2 times
1480. RGB(np.uint8(205), np.uint8(172), np.uint8(129)) - appears      2 times
1481. RGB(np.uint8(241), np.uint8(181), np.uint8(120)) - appears      2 times
1482. RGB(np.uint8(202), np.uint8(163), np.uint8(122)) - appears      2 times
1483. RGB(np.uint8(225), np.uint8(175), np.uint8(140)) - appears      2 times
1484. RGB(np.uint8(221), np.uint8(178), np.uint8(137)) - appears      2 times
1485. RGB(np.uint8(240), np.uint8(180), np.uint8(119)) - appears      2 times
1486. RGB(np.uint8(159), np.uint8(128), np.uint8(100)) - appears      2 times
1487. RGB(np.uint8(159), np.uint8(128), np.uint8(99)) - appears      2 times
1488. RGB(np.uint8(159), np.uint8(129), np.uint8(95)) - appears      2 times
1489. RGB(np.uint8(221), np.uint8(174), np.uint8(122)) - appears      2 times
1490. RGB(np.uint8(224), np.uint8(173), np.uint8(117)) - appears      2 times
1491. RGB(np.uint8(226), np.uint8(173), np.uint8(113)) - appears      2 times
1492. RGB(np.uint8(224), np.uint8(180), np.uint8(129)) - appears      2 times
1493. RGB(np.uint8(224), np.uint8(180), np.uint8(127)) - appears      2 times
1494. RGB(np.uint8(224), np.uint8(180), np.uint8(125)) - appears      2 times
1495. RGB(np.uint8(224), np.uint8(181), np.uint8(123)) - appears      2 times
1496. RGB(np.uint8(252), np.uint8(186), np.uint8(125)) - appears      2 times
1497. RGB(np.uint8(228), np.uint8(164), np.uint8(110)) - appears      2 times
1498. RGB(np.uint8(224), np.uint8(169), np.uint8(110)) - appears      2 times
1499. RGB(np.uint8(214), np.uint8(163), np.uint8(107)) - appears      2 times
1500. RGB(np.uint8(214), np.uint8(164), np.uint8(103)) - appears      2 times
1501. RGB(np.uint8(214), np.uint8(164), np.uint8(101)) - appears      2 times
1502. RGB(np.uint8(214), np.uint8(163), np.uint8(105)) - appears      2 times
1503. RGB(np.uint8(215), np.uint8(161), np.uint8(109)) - appears      2 times
1504. RGB(np.uint8(240), np.uint8(184), np.uint8(125)) - appears      2 times
1505. RGB(np.uint8(231), np.uint8(172), np.uint8(114)) - appears      2 times
1506. RGB(np.uint8(247), np.uint8(187), np.uint8(127)) - appears      2 times
1507. RGB(np.uint8(230), np.uint8(174), np.uint8(115)) - appears      2 times
1508. RGB(np.uint8(191), np.uint8(155), np.uint8(115)) - appears      2 times
1509. RGB(np.uint8(255), np.uint8(189), np.uint8(128)) - appears      2 times
1510. RGB(np.uint8(248), np.uint8(190), np.uint8(128)) - appears      2 times
1511. RGB(np.uint8(237), np.uint8(181), np.uint8(122)) - appears      2 times
1512. RGB(np.uint8(233), np.uint8(178), np.uint8(121)) - appears      2 times
1513. RGB(np.uint8(228), np.uint8(174), np.uint8(119)) - appears      2 times
1514. RGB(np.uint8(239), np.uint8(183), np.uint8(122)) - appears      2 times
1515. RGB(np.uint8(245), np.uint8(187), np.uint8(125)) - appears      2 times
1516. RGB(np.uint8(232), np.uint8(177), np.uint8(122)) - appears      2 times
1517. RGB(np.uint8(241), np.uint8(185), np.uint8(126)) - appears      2 times
1518. RGB(np.uint8(232), np.uint8(177), np.uint8(120)) - appears      2 times
1519. RGB(np.uint8(228), np.uint8(173), np.uint8(118)) - appears      2 times
1520. RGB(np.uint8(226), np.uint8(173), np.uint8(115)) - appears      2 times
1521. RGB(np.uint8(232), np.uint8(177), np.uint8(118)) - appears      2 times
1522. RGB(np.uint8(245), np.uint8(189), np.uint8(128)) - appears      2 times
1523. RGB(np.uint8(218), np.uint8(164), np.uint8(109)) - appears      2 times
1524. RGB(np.uint8(214), np.uint8(166), np.uint8(117)) - appears      2 times
1525. RGB(np.uint8(215), np.uint8(167), np.uint8(118)) - appears      2 times
1526. RGB(np.uint8(203), np.uint8(162), np.uint8(116)) - appears      2 times
1527. RGB(np.uint8(200), np.uint8(162), np.uint8(125)) - appears      2 times
1528. RGB(np.uint8(214), np.uint8(164), np.uint8(113)) - appears      2 times
1529. RGB(np.uint8(164), np.uint8(141), np.uint8(105)) - appears      2 times
1530. RGB(np.uint8(227), np.uint8(173), np.uint8(111)) - appears      2 times
1531. RGB(np.uint8(230), np.uint8(177), np.uint8(119)) - appears      2 times
1532. RGB(np.uint8(226), np.uint8(172), np.uint8(118)) - appears      2 times
1533. RGB(np.uint8(212), np.uint8(166), np.uint8(114)) - appears      2 times
1534. RGB(np.uint8(220), np.uint8(172), np.uint8(134)) - appears      2 times
1535. RGB(np.uint8(248), np.uint8(187), np.uint8(130)) - appears      2 times
1536. RGB(np.uint8(246), np.uint8(190), np.uint8(129)) - appears      2 times
1537. RGB(np.uint8(239), np.uint8(184), np.uint8(127)) - appears      2 times
1538. RGB(np.uint8(217), np.uint8(174), np.uint8(133)) - appears      2 times
1539. RGB(np.uint8(229), np.uint8(174), np.uint8(119)) - appears      2 times
1540. RGB(np.uint8(238), np.uint8(181), np.uint8(125)) - appears      2 times
1541. RGB(np.uint8(242), np.uint8(186), np.uint8(127)) - appears      2 times
1542. RGB(np.uint8(208), np.uint8(172), np.uint8(130)) - appears      2 times
1543. RGB(np.uint8(102), np.uint8(78), np.uint8(50)) - appears      2 times
1544. RGB(np.uint8(226), np.uint8(165), np.uint8(118)) - appears      2 times
1545. RGB(np.uint8(220), np.uint8(172), np.uint8(136)) - appears      2 times
1546. RGB(np.uint8(237), np.uint8(182), np.uint8(127)) - appears      2 times
1547. RGB(np.uint8(234), np.uint8(179), np.uint8(124)) - appears      2 times
1548. RGB(np.uint8(227), np.uint8(165), np.uint8(118)) - appears      2 times
1549. RGB(np.uint8(230), np.uint8(176), np.uint8(121)) - appears      2 times
1550. RGB(np.uint8(239), np.uint8(184), np.uint8(129)) - appears      2 times
1551. RGB(np.uint8(141), np.uint8(108), np.uint8(77)) - appears      2 times
1552. RGB(np.uint8(238), np.uint8(184), np.uint8(130)) - appears      2 times
1553. RGB(np.uint8(255), np.uint8(197), np.uint8(133)) - appears      2 times
1554. RGB(np.uint8(66), np.uint8(50), np.uint8(34)) - appears      2 times
1555. RGB(np.uint8(222), np.uint8(172), np.uint8(121)) - appears      2 times
1556. RGB(np.uint8(225), np.uint8(171), np.uint8(117)) - appears      2 times
1557. RGB(np.uint8(241), np.uint8(187), np.uint8(132)) - appears      2 times
1558. RGB(np.uint8(234), np.uint8(180), np.uint8(125)) - appears      2 times
1559. RGB(np.uint8(217), np.uint8(173), np.uint8(136)) - appears      2 times
1560. RGB(np.uint8(243), np.uint8(188), np.uint8(131)) - appears      2 times
1561. RGB(np.uint8(244), np.uint8(189), np.uint8(134)) - appears      2 times
1562. RGB(np.uint8(227), np.uint8(176), np.uint8(120)) - appears      2 times
1563. RGB(np.uint8(242), np.uint8(189), np.uint8(131)) - appears      2 times
1564. RGB(np.uint8(250), np.uint8(191), np.uint8(133)) - appears      2 times
1565. RGB(np.uint8(237), np.uint8(183), np.uint8(129)) - appears      2 times
1566. RGB(np.uint8(116), np.uint8(92), np.uint8(53)) - appears      2 times
1567. RGB(np.uint8(119), np.uint8(95), np.uint8(59)) - appears      2 times
1568. RGB(np.uint8(115), np.uint8(91), np.uint8(53)) - appears      2 times
1569. RGB(np.uint8(114), np.uint8(91), np.uint8(59)) - appears      2 times
1570. RGB(np.uint8(248), np.uint8(195), np.uint8(133)) - appears      2 times
1571. RGB(np.uint8(215), np.uint8(178), np.uint8(123)) - appears      2 times
1572. RGB(np.uint8(226), np.uint8(175), np.uint8(117)) - appears      2 times
1573. RGB(np.uint8(211), np.uint8(174), np.uint8(127)) - appears      2 times
1574. RGB(np.uint8(210), np.uint8(175), np.uint8(127)) - appears      2 times
1575. RGB(np.uint8(251), np.uint8(198), np.uint8(136)) - appears      2 times
1576. RGB(np.uint8(244), np.uint8(185), np.uint8(129)) - appears      2 times
1577. RGB(np.uint8(254), np.uint8(189), np.uint8(130)) - appears      2 times
1578. RGB(np.uint8(250), np.uint8(196), np.uint8(134)) - appears      1 times
1579. RGB(np.uint8(250), np.uint8(198), np.uint8(134)) - appears      1 times
1580. RGB(np.uint8(249), np.uint8(194), np.uint8(135)) - appears      1 times
1581. RGB(np.uint8(252), np.uint8(202), np.uint8(139)) - appears      1 times
1582. RGB(np.uint8(200), np.uint8(154), np.uint8(102)) - appears      1 times
1583. RGB(np.uint8(184), np.uint8(146), np.uint8(97)) - appears      1 times
1584. RGB(np.uint8(180), np.uint8(148), np.uint8(99)) - appears      1 times
1585. RGB(np.uint8(183), np.uint8(146), np.uint8(101)) - appears      1 times
1586. RGB(np.uint8(186), np.uint8(145), np.uint8(101)) - appears      1 times
1587. RGB(np.uint8(191), np.uint8(144), np.uint8(100)) - appears      1 times
1588. RGB(np.uint8(237), np.uint8(182), np.uint8(135)) - appears      1 times
1589. RGB(np.uint8(250), np.uint8(189), np.uint8(132)) - appears      1 times
1590. RGB(np.uint8(241), np.uint8(196), np.uint8(147)) - appears      1 times
1591. RGB(np.uint8(114), np.uint8(82), np.uint8(45)) - appears      1 times
1592. RGB(np.uint8(211), np.uint8(168), np.uint8(133)) - appears      1 times
1593. RGB(np.uint8(255), np.uint8(203), np.uint8(149)) - appears      1 times
1594. RGB(np.uint8(207), np.uint8(169), np.uint8(138)) - appears      1 times
1595. RGB(np.uint8(205), np.uint8(171), np.uint8(136)) - appears      1 times
1596. RGB(np.uint8(252), np.uint8(206), np.uint8(148)) - appears      1 times
1597. RGB(np.uint8(111), np.uint8(86), np.uint8(55)) - appears      1 times
1598. RGB(np.uint8(112), np.uint8(85), np.uint8(56)) - appears      1 times
1599. RGB(np.uint8(255), np.uint8(193), np.uint8(135)) - appears      1 times
1600. RGB(np.uint8(246), np.uint8(194), np.uint8(144)) - appears      1 times
1601. RGB(np.uint8(243), np.uint8(195), np.uint8(146)) - appears      1 times
1602. RGB(np.uint8(243), np.uint8(195), np.uint8(147)) - appears      1 times
1603. RGB(np.uint8(242), np.uint8(195), np.uint8(149)) - appears      1 times
1604. RGB(np.uint8(244), np.uint8(196), np.uint8(150)) - appears      1 times
1605. RGB(np.uint8(247), np.uint8(196), np.uint8(151)) - appears      1 times
1606. RGB(np.uint8(248), np.uint8(195), np.uint8(151)) - appears      1 times
1607. RGB(np.uint8(251), np.uint8(195), np.uint8(152)) - appears      1 times
1608. RGB(np.uint8(231), np.uint8(204), np.uint8(159)) - appears      1 times
1609. RGB(np.uint8(97), np.uint8(94), np.uint8(51)) - appears      1 times
1610. RGB(np.uint8(188), np.uint8(179), np.uint8(135)) - appears      1 times
1611. RGB(np.uint8(241), np.uint8(210), np.uint8(155)) - appears      1 times
1612. RGB(np.uint8(243), np.uint8(199), np.uint8(144)) - appears      1 times
1613. RGB(np.uint8(243), np.uint8(201), np.uint8(153)) - appears      1 times
1614. RGB(np.uint8(243), np.uint8(200), np.uint8(157)) - appears      1 times
1615. RGB(np.uint8(244), np.uint8(202), np.uint8(154)) - appears      1 times
1616. RGB(np.uint8(248), np.uint8(201), np.uint8(147)) - appears      1 times
1617. RGB(np.uint8(253), np.uint8(195), np.uint8(129)) - appears      1 times
1618. RGB(np.uint8(196), np.uint8(153), np.uint8(110)) - appears      1 times
1619. RGB(np.uint8(125), np.uint8(92), np.uint8(61)) - appears      1 times
1620. RGB(np.uint8(119), np.uint8(93), np.uint8(70)) - appears      1 times
1621. RGB(np.uint8(116), np.uint8(93), np.uint8(73)) - appears      1 times
1622. RGB(np.uint8(115), np.uint8(95), np.uint8(72)) - appears      1 times
1623. RGB(np.uint8(113), np.uint8(95), np.uint8(73)) - appears      1 times
1624. RGB(np.uint8(115), np.uint8(93), np.uint8(77)) - appears      1 times
1625. RGB(np.uint8(116), np.uint8(93), np.uint8(77)) - appears      1 times
1626. RGB(np.uint8(119), np.uint8(91), np.uint8(77)) - appears      1 times
1627. RGB(np.uint8(111), np.uint8(97), np.uint8(72)) - appears      1 times
1628. RGB(np.uint8(104), np.uint8(103), np.uint8(59)) - appears      1 times
1629. RGB(np.uint8(118), np.uint8(97), np.uint8(68)) - appears      1 times
1630. RGB(np.uint8(118), np.uint8(101), np.uint8(81)) - appears      1 times
1631. RGB(np.uint8(124), np.uint8(100), np.uint8(74)) - appears      1 times
1632. RGB(np.uint8(245), np.uint8(202), np.uint8(157)) - appears      1 times
1633. RGB(np.uint8(57), np.uint8(44), np.uint8(28)) - appears      1 times
1634. RGB(np.uint8(172), np.uint8(139), np.uint8(108)) - appears      1 times
1635. RGB(np.uint8(80), np.uint8(67), np.uint8(51)) - appears      1 times
1636. RGB(np.uint8(254), np.uint8(192), np.uint8(143)) - appears      1 times
1637. RGB(np.uint8(253), np.uint8(196), np.uint8(126)) - appears      1 times
1638. RGB(np.uint8(251), np.uint8(205), np.uint8(145)) - appears      1 times
1639. RGB(np.uint8(251), np.uint8(193), np.uint8(143)) - appears      1 times
1640. RGB(np.uint8(254), np.uint8(195), np.uint8(126)) - appears      1 times
1641. RGB(np.uint8(172), np.uint8(139), np.uint8(106)) - appears      1 times
1642. RGB(np.uint8(76), np.uint8(62), np.uint8(49)) - appears      1 times
1643. RGB(np.uint8(250), np.uint8(200), np.uint8(123)) - appears      1 times
1644. RGB(np.uint8(248), np.uint8(200), np.uint8(127)) - appears      1 times
1645. RGB(np.uint8(251), np.uint8(195), np.uint8(144)) - appears      1 times
1646. RGB(np.uint8(252), np.uint8(195), np.uint8(142)) - appears      1 times
1647. RGB(np.uint8(255), np.uint8(195), np.uint8(127)) - appears      1 times
1648. RGB(np.uint8(255), np.uint8(202), np.uint8(145)) - appears      1 times
1649. RGB(np.uint8(255), np.uint8(195), np.uint8(130)) - appears      1 times
1650. RGB(np.uint8(251), np.uint8(198), np.uint8(140)) - appears      1 times
1651. RGB(np.uint8(253), np.uint8(198), np.uint8(133)) - appears      1 times
1652. RGB(np.uint8(252), np.uint8(203), np.uint8(146)) - appears      1 times
1653. RGB(np.uint8(252), np.uint8(205), np.uint8(149)) - appears      1 times
1654. RGB(np.uint8(249), np.uint8(200), np.uint8(133)) - appears      1 times
1655. RGB(np.uint8(255), np.uint8(197), np.uint8(124)) - appears      1 times
1656. RGB(np.uint8(175), np.uint8(138), np.uint8(104)) - appears      1 times
1657. RGB(np.uint8(254), np.uint8(204), np.uint8(141)) - appears      1 times
1658. RGB(np.uint8(254), np.uint8(205), np.uint8(140)) - appears      1 times
1659. RGB(np.uint8(253), np.uint8(205), np.uint8(141)) - appears      1 times
1660. RGB(np.uint8(247), np.uint8(201), np.uint8(141)) - appears      1 times
1661. RGB(np.uint8(254), np.uint8(197), np.uint8(128)) - appears      1 times
1662. RGB(np.uint8(244), np.uint8(200), np.uint8(129)) - appears      1 times
1663. RGB(np.uint8(242), np.uint8(203), np.uint8(135)) - appears      1 times
1664. RGB(np.uint8(248), np.uint8(205), np.uint8(144)) - appears      1 times
1665. RGB(np.uint8(249), np.uint8(204), np.uint8(147)) - appears      1 times
1666. RGB(np.uint8(252), np.uint8(204), np.uint8(139)) - appears      1 times
1667. RGB(np.uint8(253), np.uint8(204), np.uint8(135)) - appears      1 times
1668. RGB(np.uint8(255), np.uint8(202), np.uint8(137)) - appears      1 times
1669. RGB(np.uint8(165), np.uint8(143), np.uint8(104)) - appears      1 times
1670. RGB(np.uint8(252), np.uint8(200), np.uint8(152)) - appears      1 times
1671. RGB(np.uint8(247), np.uint8(206), np.uint8(150)) - appears      1 times
1672. RGB(np.uint8(250), np.uint8(209), np.uint8(153)) - appears      1 times
1673. RGB(np.uint8(251), np.uint8(210), np.uint8(154)) - appears      1 times
1674. RGB(np.uint8(255), np.uint8(210), np.uint8(152)) - appears      1 times
1675. RGB(np.uint8(253), np.uint8(208), np.uint8(150)) - appears      1 times
1676. RGB(np.uint8(215), np.uint8(180), np.uint8(126)) - appears      1 times
1677. RGB(np.uint8(213), np.uint8(185), np.uint8(137)) - appears      1 times
1678. RGB(np.uint8(209), np.uint8(181), np.uint8(135)) - appears      1 times
1679. RGB(np.uint8(211), np.uint8(180), np.uint8(135)) - appears      1 times
1680. RGB(np.uint8(212), np.uint8(180), np.uint8(133)) - appears      1 times
1681. RGB(np.uint8(212), np.uint8(180), np.uint8(131)) - appears      1 times
1682. RGB(np.uint8(214), np.uint8(180), np.uint8(129)) - appears      1 times
1683. RGB(np.uint8(218), np.uint8(177), np.uint8(129)) - appears      1 times
1684. RGB(np.uint8(222), np.uint8(177), np.uint8(132)) - appears      1 times
1685. RGB(np.uint8(217), np.uint8(186), np.uint8(142)) - appears      1 times
1686. RGB(np.uint8(206), np.uint8(187), np.uint8(154)) - appears      1 times
1687. RGB(np.uint8(237), np.uint8(187), np.uint8(160)) - appears      1 times
1688. RGB(np.uint8(232), np.uint8(187), np.uint8(155)) - appears      1 times
1689. RGB(np.uint8(229), np.uint8(186), np.uint8(151)) - appears      1 times
1690. RGB(np.uint8(224), np.uint8(192), np.uint8(151)) - appears      1 times
1691. RGB(np.uint8(222), np.uint8(193), np.uint8(151)) - appears      1 times
1692. RGB(np.uint8(227), np.uint8(198), np.uint8(156)) - appears      1 times
1693. RGB(np.uint8(227), np.uint8(194), np.uint8(150)) - appears      1 times
1694. RGB(np.uint8(234), np.uint8(194), np.uint8(143)) - appears      1 times
1695. RGB(np.uint8(239), np.uint8(195), np.uint8(142)) - appears      1 times
1696. RGB(np.uint8(227), np.uint8(176), np.uint8(121)) - appears      1 times
1697. RGB(np.uint8(163), np.uint8(127), np.uint8(85)) - appears      1 times
1698. RGB(np.uint8(224), np.uint8(176), np.uint8(127)) - appears      1 times
1699. RGB(np.uint8(158), np.uint8(125), np.uint8(94)) - appears      1 times
1700. RGB(np.uint8(255), np.uint8(203), np.uint8(154)) - appears      1 times
1701. RGB(np.uint8(219), np.uint8(178), np.uint8(134)) - appears      1 times
1702. RGB(np.uint8(255), np.uint8(204), np.uint8(157)) - appears      1 times
1703. RGB(np.uint8(244), np.uint8(193), np.uint8(135)) - appears      1 times
1704. RGB(np.uint8(247), np.uint8(200), np.uint8(144)) - appears      1 times
1705. RGB(np.uint8(255), np.uint8(203), np.uint8(155)) - appears      1 times
1706. RGB(np.uint8(255), np.uint8(202), np.uint8(153)) - appears      1 times
1707. RGB(np.uint8(255), np.uint8(201), np.uint8(155)) - appears      1 times
1708. RGB(np.uint8(255), np.uint8(205), np.uint8(163)) - appears      1 times
1709. RGB(np.uint8(220), np.uint8(188), np.uint8(151)) - appears      1 times
1710. RGB(np.uint8(150), np.uint8(132), np.uint8(110)) - appears      1 times
1711. RGB(np.uint8(255), np.uint8(219), np.uint8(195)) - appears      1 times
1712. RGB(np.uint8(252), np.uint8(213), np.uint8(179)) - appears      1 times
1713. RGB(np.uint8(244), np.uint8(199), np.uint8(142)) - appears      1 times
1714. RGB(np.uint8(188), np.uint8(150), np.uint8(101)) - appears      1 times
1715. RGB(np.uint8(181), np.uint8(144), np.uint8(107)) - appears      1 times
1716. RGB(np.uint8(182), np.uint8(147), np.uint8(117)) - appears      1 times
1717. RGB(np.uint8(182), np.uint8(146), np.uint8(120)) - appears      1 times
1718. RGB(np.uint8(182), np.uint8(146), np.uint8(119)) - appears      1 times
1719. RGB(np.uint8(182), np.uint8(147), np.uint8(115)) - appears      1 times
1720. RGB(np.uint8(182), np.uint8(148), np.uint8(113)) - appears      1 times
1721. RGB(np.uint8(184), np.uint8(147), np.uint8(112)) - appears      1 times
1722. RGB(np.uint8(185), np.uint8(146), np.uint8(112)) - appears      1 times
1723. RGB(np.uint8(186), np.uint8(146), np.uint8(110)) - appears      1 times
1724. RGB(np.uint8(188), np.uint8(145), np.uint8(112)) - appears      1 times
1725. RGB(np.uint8(186), np.uint8(142), np.uint8(115)) - appears      1 times
1726. RGB(np.uint8(155), np.uint8(142), np.uint8(108)) - appears      1 times
1727. RGB(np.uint8(169), np.uint8(158), np.uint8(126)) - appears      1 times
1728. RGB(np.uint8(178), np.uint8(154), np.uint8(124)) - appears      1 times
1729. RGB(np.uint8(182), np.uint8(153), np.uint8(123)) - appears      1 times
1730. RGB(np.uint8(187), np.uint8(158), np.uint8(126)) - appears      1 times
1731. RGB(np.uint8(188), np.uint8(158), np.uint8(124)) - appears      1 times
1732. RGB(np.uint8(191), np.uint8(157), np.uint8(121)) - appears      1 times
1733. RGB(np.uint8(233), np.uint8(192), np.uint8(138)) - appears      1 times
1734. RGB(np.uint8(97), np.uint8(68), np.uint8(26)) - appears      1 times
1735. RGB(np.uint8(208), np.uint8(179), np.uint8(147)) - appears      1 times
1736. RGB(np.uint8(240), np.uint8(200), np.uint8(148)) - appears      1 times
1737. RGB(np.uint8(113), np.uint8(88), np.uint8(49)) - appears      1 times
1738. RGB(np.uint8(131), np.uint8(117), np.uint8(132)) - appears      1 times
1739. RGB(np.uint8(239), np.uint8(199), np.uint8(147)) - appears      1 times
1740. RGB(np.uint8(124), np.uint8(122), np.uint8(127)) - appears      1 times
1741. RGB(np.uint8(123), np.uint8(123), np.uint8(121)) - appears      1 times
1742. RGB(np.uint8(207), np.uint8(183), np.uint8(153)) - appears      1 times
1743. RGB(np.uint8(205), np.uint8(185), np.uint8(150)) - appears      1 times
1744. RGB(np.uint8(248), np.uint8(210), np.uint8(169)) - appears      1 times
1745. RGB(np.uint8(237), np.uint8(199), np.uint8(148)) - appears      1 times
1746. RGB(np.uint8(107), np.uint8(83), np.uint8(45)) - appears      1 times
1747. RGB(np.uint8(205), np.uint8(185), np.uint8(148)) - appears      1 times
1748. RGB(np.uint8(248), np.uint8(211), np.uint8(168)) - appears      1 times
1749. RGB(np.uint8(247), np.uint8(196), np.uint8(138)) - appears      1 times
1750. RGB(np.uint8(235), np.uint8(201), np.uint8(150)) - appears      1 times
1751. RGB(np.uint8(103), np.uint8(85), np.uint8(49)) - appears      1 times
1752. RGB(np.uint8(207), np.uint8(185), np.uint8(145)) - appears      1 times
1753. RGB(np.uint8(249), np.uint8(211), np.uint8(164)) - appears      1 times
1754. RGB(np.uint8(255), np.uint8(208), np.uint8(159)) - appears      1 times
1755. RGB(np.uint8(209), np.uint8(183), np.uint8(146)) - appears      1 times
1756. RGB(np.uint8(246), np.uint8(198), np.uint8(149)) - appears      1 times
1757. RGB(np.uint8(117), np.uint8(83), np.uint8(48)) - appears      1 times
1758. RGB(np.uint8(123), np.uint8(121), np.uint8(122)) - appears      1 times
1759. RGB(np.uint8(222), np.uint8(186), np.uint8(159)) - appears      1 times
1760. RGB(np.uint8(253), np.uint8(214), np.uint8(154)) - appears      1 times
1761. RGB(np.uint8(254), np.uint8(213), np.uint8(157)) - appears      1 times
1762. RGB(np.uint8(244), np.uint8(196), np.uint8(147)) - appears      1 times
1763. RGB(np.uint8(242), np.uint8(197), np.uint8(148)) - appears      1 times
1764. RGB(np.uint8(231), np.uint8(205), np.uint8(156)) - appears      1 times
1765. RGB(np.uint8(100), np.uint8(94), np.uint8(46)) - appears      1 times
1766. RGB(np.uint8(117), np.uint8(115), np.uint8(116)) - appears      1 times
1767. RGB(np.uint8(203), np.uint8(190), np.uint8(155)) - appears      1 times
1768. RGB(np.uint8(252), np.uint8(209), np.uint8(168)) - appears      1 times
1769. RGB(np.uint8(248), np.uint8(211), np.uint8(164)) - appears      1 times
1770. RGB(np.uint8(247), np.uint8(215), np.uint8(166)) - appears      1 times
1771. RGB(np.uint8(247), np.uint8(215), np.uint8(168)) - appears      1 times
1772. RGB(np.uint8(249), np.uint8(213), np.uint8(171)) - appears      1 times
1773. RGB(np.uint8(250), np.uint8(212), np.uint8(171)) - appears      1 times
1774. RGB(np.uint8(191), np.uint8(158), np.uint8(117)) - appears      1 times
1775. RGB(np.uint8(101), np.uint8(80), np.uint8(51)) - appears      1 times
1776. RGB(np.uint8(110), np.uint8(98), np.uint8(74)) - appears      1 times
1777. RGB(np.uint8(105), np.uint8(106), np.uint8(111)) - appears      1 times
1778. RGB(np.uint8(120), np.uint8(115), np.uint8(122)) - appears      1 times
1779. RGB(np.uint8(120), np.uint8(115), np.uint8(121)) - appears      1 times
1780. RGB(np.uint8(118), np.uint8(116), np.uint8(121)) - appears      1 times
1781. RGB(np.uint8(118), np.uint8(116), np.uint8(119)) - appears      1 times
1782. RGB(np.uint8(111), np.uint8(109), np.uint8(110)) - appears      1 times
1783. RGB(np.uint8(183), np.uint8(181), np.uint8(182)) - appears      1 times
1784. RGB(np.uint8(194), np.uint8(190), np.uint8(187)) - appears      1 times
1785. RGB(np.uint8(117), np.uint8(101), np.uint8(78)) - appears      1 times
1786. RGB(np.uint8(120), np.uint8(102), np.uint8(79)) - appears      1 times
1787. RGB(np.uint8(123), np.uint8(102), np.uint8(73)) - appears      1 times
1788. RGB(np.uint8(185), np.uint8(153), np.uint8(116)) - appears      1 times
1789. RGB(np.uint8(247), np.uint8(208), np.uint8(166)) - appears      1 times
1790. RGB(np.uint8(244), np.uint8(197), np.uint8(145)) - appears      1 times
1791. RGB(np.uint8(168), np.uint8(143), np.uint8(110)) - appears      1 times
1792. RGB(np.uint8(176), np.uint8(180), np.uint8(183)) - appears      1 times
1793. RGB(np.uint8(154), np.uint8(125), np.uint8(93)) - appears      1 times
1794. RGB(np.uint8(247), np.uint8(208), np.uint8(167)) - appears      1 times
1795. RGB(np.uint8(178), np.uint8(179), np.uint8(181)) - appears      1 times
1796. RGB(np.uint8(158), np.uint8(127), np.uint8(99)) - appears      1 times
1797. RGB(np.uint8(251), np.uint8(207), np.uint8(156)) - appears      1 times
1798. RGB(np.uint8(249), np.uint8(215), np.uint8(177)) - appears      1 times
